,NC1,NC2,NC3,PUS71,PUS72,PUS73
ZNF407,8.14391173490332,8.250139355383,8.23389715380617,8.27495118911835,8.29469249982077,8.37458733770662
ZADH2,9.50829406730702,9.46991495336674,9.49770205341317,9.48473792140015,9.48489120764268,9.55111383608495
TSHZ1,7.98682691237945,8.13673416258245,8.10502964345081,8.43895089016859,8.49474875565934,8.46738488537226
ZNF516,11.0695509409667,11.1111128619501,11.1118487381394,11.2796828515849,11.2328831677944,11.2478761521364
LOC101927989,5.57356212653747,5.56653267964516,5.60452002108553,5.57533133084784,5.59664418785954,5.61344027368386
ZNF236,8.61535230556073,8.77641818192321,8.75121309490065,8.92269653764634,8.85498376993062,8.87706943797576
MBP,7.77266242062472,7.75158149081928,7.74914751414376,8.37369262997029,8.44881805821205,8.45543156013798
ATP9B,7.89780415374652,7.94121838598755,7.88792885150158,8.14009957370643,8.09512481150101,8.05493621834879
CTDP1,9.10547046203301,9.06456936403676,9.0846045016833,8.98451308072284,8.94272668609525,9.01521983336015
SLC66A2,7.98149748628798,8.04310237621514,7.96354141516417,8.10096764965328,8.08684711858589,8.12096819287696
HSBP1L1,7.57763348195723,7.53019567744881,7.57328579204724,7.36853449663289,7.37423125352267,7.37368870051611
TXNL4A,9.97374393905721,9.99544171681177,10.0087390656437,9.8245540535012,9.79225160447654,9.82217436183301
RBFA,8.06238011866781,8.0408101513107,8.06718894649796,8.02233305184466,7.91619096980106,7.93950264308489
RBFADN,3.40395308128865,3.39040412059475,3.44263717198314,3.28688105013456,3.35422734317658,3.36203585844164
ADNP2,10.4183371776642,10.452274546817,10.4196152702618,10.5111764335526,10.4939684848846,10.4886780731736
PARD6G,7.16555842611709,7.11836420612111,7.0553161485456,7.51213024065209,7.45203037655247,7.48709877441162
MIER2,8.5653232671196,8.58181622099356,8.5476209673509,8.76182441093555,8.72658369148336,8.67122734227202
SHC2,7.85001577276194,7.71918011531199,7.78335637580978,7.90905949946577,7.97356672653321,7.91945841122002
ODF3L2,6.3180189886234,6.30845597666347,6.516920442845,6.33810875147308,6.38405124310479,6.28637355927229
TPGS1,7.87178780260885,7.79395737508712,7.86973801728836,8.0101227315157,8.00037684560308,8.00723540997198
CDC34,9.79529973639781,9.81145048200726,9.78097882292383,9.8055718467201,9.81493100358969,9.84358640070336
BSG,12.3784357041492,12.3831582724545,12.4199643517702,12.7391060738353,12.7146747037468,12.6771109514003
POLRMT,9.98181309867708,9.96450407057697,10.0154607775542,10.1154992548613,10.1323789340766,10.1011017609987
RNF126,10.0861646106776,10.0656469899067,10.1216699832789,9.89144755693234,9.89088559890989,9.8302573491584
FSTL3,7.78450968962226,7.68279075851213,7.67849596960567,8.15050771165486,8.04975939261163,8.06349964122556
PALM,8.11372655038785,8.09947465137636,8.07589077145329,8.5732682216207,8.52572011136225,8.49298559580631
PTBP1,12.6540096901435,12.6633019390377,12.7022817809947,12.6796115579154,12.6316762902017,12.6417566708611
PLPPR3,8.79346877797978,8.73745360815327,8.7931248772906,8.86261527833341,8.84824659466957,8.9067868644392
AZU1,6.36689892505205,6.25683462655152,6.29054485075096,6.33321867365311,6.42219817981416,6.38395682399596
CFD,6.54488655555539,6.48949949478024,6.58740149700054,6.91919489257764,6.8492005071878,6.91740559344896
MED16,8.73950200018726,8.75744041594691,8.75809379112668,8.80981044447935,8.7844374814569,8.80833162277593
R3HDM4,9.32989534085327,9.31287845420819,9.33230360587028,9.08552213146218,9.16004414614834,9.21512764073113
ARID3A,11.2856255854702,11.2774063402641,11.3033700556803,11.5185411262033,11.4772711717679,11.4950137205822
WDR18,9.90447270246375,9.82892836422221,9.9106581087321,9.82051406533298,9.80161371989468,9.79248519992971
TMEM259,10.6829318320852,10.6153629911756,10.7053587869491,10.7337040564468,10.7218661967697,10.7120028211318
CNN2,11.2278536997808,11.2237614282744,11.2136704793803,11.3475818795349,11.3194385916253,11.2663497568134
ABCA7,10.5528663673305,10.5357687870424,10.5825336474044,11.1151352489239,11.0551527146258,11.0745553008009
ARHGAP45,8.04281119396371,7.98489515755959,8.11112722912447,7.92328598760571,7.89811882597376,7.95972007439225
POLR2E,10.6486921812528,10.6490901342484,10.6688615939918,10.53947369882,10.4989485638424,10.4760255225203
GPX4,10.7552630088023,10.6930461455169,10.7481394477751,10.7650983902441,10.7150371983045,10.6914034685586
SBNO2,9.25744104332019,9.28358341472167,9.27271350049394,9.36246345838092,9.3414918784799,9.39428283276838
STK11,9.6405405273138,9.58914536362112,9.58936336254986,9.61287468294024,9.63776702867487,9.67742532379043
CBARP,6.77266520930569,6.84098202952573,6.83358737808067,6.8385789170689,6.81351784321642,7.00455594427042
ATP5F1D,9.42967863713279,9.4140306429828,9.47694734403277,9.38543766161712,9.36128138971873,9.35122436823541
MIDN,9.92332844836154,9.88317583538355,9.88460415158803,9.82163640755749,9.79226476640878,9.82699024197698
CIRBP-AS1,6.0893297759895,6.01277326075162,6.13612479673172,6.08689970524161,6.12339815190481,6.03274325834731
CIRBP,12.1161833233002,12.0286479588747,12.0549944520974,12.1065387068888,12.0880280071337,12.0100662672672
FAM174C,7.87953168722735,7.75682078576579,7.84106532105541,7.80000543380148,7.70702401494761,7.81241181350188
PWWP3A,9.57458872006674,9.54398103292077,9.53847190510283,9.7827709522219,9.84000244379804,9.84462983193499
NDUFS7,9.48607676226004,9.38065737942721,9.47212651085414,9.42299816588869,9.44499031401874,9.38785904323434
GAMT,8.86642671199288,8.7819085993668,8.80137164243374,9.28653791748713,9.22158440773308,9.21588748376806
DAZAP1,11.1330715165668,11.1015916749479,11.1400769736323,11.0684633708142,11.1068288897974,11.0716360406256
RPS15,11.5359139804882,11.4829502056445,11.5454161216848,11.8081782082436,11.7495029599754,11.721548306965
APC2,10.1866756591656,10.1970722943211,10.2500429868111,10.1956331272306,10.2240745134304,10.165552118203
C19orf25,8.12420817666463,8.10582434102096,8.11220477357202,8.0565144309186,8.08139950915045,8.05620697230791
PCSK4,6.54953579299273,6.60454401782587,6.49155188028135,6.68406889165359,6.67337277642985,6.59571480866212
REEP6,7.36380256200404,7.40108394830427,7.35996745202447,7.54691672699399,7.46144838961779,7.40565523327476
ADAMTSL5,7.65738799874684,7.57034059838188,7.57707482177792,7.74338942874844,7.72010752638045,7.60561002201614
MEX3D,9.00042985013487,8.9034444823982,8.94109528751142,8.96787962529418,8.98255197595723,8.99621441676212
MBD3,10.560747208837,10.495861777398,10.5848594165842,10.300276067604,10.2793563072619,10.3153448391923
UQCR11,9.7665561261653,9.69862466089172,9.77601806391532,9.59914850938185,9.6166492380218,9.51886935416553
TCF3,10.2420063865893,10.2196280377295,10.2239038641655,10.4811054265742,10.4619647512781,10.4862531885125
REXO1,9.59346229435086,9.58174281293136,9.61695774716797,9.59956342865712,9.55911790429942,9.56704101097103
KLF16,9.01435733648068,8.9635107590652,8.97547775752869,9.02898400641247,9.00440747145558,9.00938044947793
ABHD17A,8.22472064671948,8.19043765462557,8.14665220968633,8.76000266674529,8.7730509615532,8.71596228838642
ADAT3,5.50079261126515,5.44091646349233,5.40984997951742,5.54887837428623,5.59474716159616,5.50990375104058
SCAMP4,9.72442899360525,9.71237964951523,9.74765381928052,9.96491887822347,9.96606868590518,9.98769865487952
CSNK1G2,10.1807789873062,10.1660291104256,10.2038994256889,10.3677174361717,10.3590211802902,10.3865200400494
BTBD2,10.4317146045244,10.440399604943,10.4463961859025,10.8558259842488,10.8006234683273,10.80573742776
MKNK2,11.7313140771172,11.7706741793066,11.7662226800359,11.69862305472,11.7334346533321,11.7524520002097
MOB3A,8.98219464525878,8.94651910903815,9.02868130557727,8.97702011902638,8.97976584804183,8.98396250249444
IZUMO4,4.86062567484854,4.85467233634016,4.94165542454396,4.77832416817884,4.85447461249271,4.83680222655656
AP3D1,11.8734392490531,11.8818680221576,11.9097308937716,11.8075229736586,11.8279697220458,11.8332477169739
DOT1L,10.6287430841923,10.6699600779111,10.668248951739,10.9743496333271,10.9480920222915,10.9796363643656
PLEKHJ1,9.32486922371501,9.20594535175212,9.28954232264403,8.97911793309585,9.08034033139763,9.00440965703474
SF3A2,9.5236846168596,9.57316595352951,9.59052363527226,9.73583743401451,9.66863018521741,9.6318108054502
AMH,6.33557290605899,6.21030337657419,6.36232102760373,6.14311009432982,6.17281969839517,6.2086417294948
OAZ1,11.6927107871108,11.6672502341434,11.6929806586407,11.4872657640342,11.4330476604387,11.4008955720084
LSM7,9.07793166726828,8.98831254199638,9.01229023754211,9.0698333175406,9.00998745762926,8.97187185353891
SPPL2B,9.41303609185402,9.38666367005363,9.42029847410934,9.39529276518106,9.34976543881462,9.38792429095635
TMPRSS9,6.25343062496029,6.09044451398728,6.18615647059258,5.96170747277108,5.97913394627942,6.02800827395186
TIMM13,9.83499424868682,9.78587097995638,9.82586658211708,9.71282140415179,9.65530075318075,9.65940791241468
LMNB2,11.8009411766924,11.8234826972526,11.8172622616248,11.8943782010705,11.8825758929362,11.8881677268248
GADD45B,6.91192148353672,6.84934972656498,6.83194129819885,6.53908546759708,6.45179754666575,6.39228705373822
GNG7,7.21323087791032,7.10086688321023,7.12922235510794,7.8766469497189,7.68398876164861,7.76298281745274
DIRAS1,9.11723376358524,9.10957943378712,9.12931108621627,9.19529261037164,9.19981251032787,9.13673594437085
SLC39A3,9.88656789399152,9.83853887020612,9.84333171972231,9.56512408416897,9.60118371673562,9.57709977779636
SGTA,10.5530779158174,10.5349180993319,10.5955772150754,10.5181319075111,10.5041216739147,10.4762546935853
THOP1,10.359264218484,10.3389219982542,10.3668357249782,10.4503682058184,10.4392191563545,10.3912490379332
ZNF554,6.51342429495069,6.48335726720394,6.53232562477695,6.52602182317969,6.64122337242533,6.6567127418215
ZNF555,7.65242812175645,7.59522108704852,7.65386737386948,7.66117846183107,7.60762839080404,7.6777224102777
ZNF57,6.70964821361119,6.67161971016487,6.65168740055682,6.5986445770268,6.60886895027774,6.70281859293011
ZNF77,7.55543044985711,7.44090441899595,7.50118919751752,7.27755939073879,7.28007615649613,7.33174204208429
TLE2,6.60225463791141,6.52234009309114,6.57559571046948,6.82195780440545,6.81327164857224,6.69849146632265
TLE5,10.9721084203426,10.9257562261861,10.947109684921,10.9614630590715,10.9144427693296,10.9677508871943
GNA11,10.1069816551764,10.1211087381135,10.1902577603081,9.81791646153769,9.79489568684766,9.78119638549816
NCLN,10.224536304438,10.2332739732469,10.2736498456803,10.1839446826743,10.1165716738817,10.1365331856133
CELF5,6.72302061016156,6.77607764406788,6.74113319029287,6.87175588710064,6.82848625530834,6.81478048057531
NFIC,10.3466084093737,10.3243245852751,10.3088188263963,10.4145898772304,10.44539138078,10.4320254906071
DOHH,8.12372914857232,7.92041401016928,8.06992798888738,7.6760263456782,7.67393691479371,7.69107326806352
FZR1,8.30655244042391,8.34854898459886,8.32611935423817,8.67016830544794,8.66195160127761,8.5494210136226
C19orf71,7.4157720595724,7.43302770064264,7.45397917366943,7.38033820219809,7.27974067488816,7.4592086159889
MFSD12,10.1745078111181,10.1356715436186,10.1156556988503,9.99859492025221,10.067659801553,10.0944288071394
HMG20B,10.5869960523122,10.5170375507563,10.5081819877577,10.8956713309609,10.8774462252558,10.8229020271101
CACTIN,8.1640097867985,8.1862133285586,8.16381230280334,8.20102340657494,8.18477031720293,8.19650033735751
PIP5K1C,9.07144819607638,9.10861044664933,9.07859178846734,9.19509124885776,9.1971931351216,9.25166429441644
APBA3,7.2850155624734,7.38165065941043,7.29373765932124,7.45262538022443,7.51488369393944,7.50591868022055
MRPL54,8.00404649398804,7.92524716285809,7.95080557994452,7.87523072141039,7.82578508720752,7.76802114766906
MATK,6.94321362060576,6.90232063654033,6.867317573943,6.84389010022027,6.82377463128514,6.7720475201497
DAPK3,9.4820049152998,9.44183488123447,9.48598265696239,9.66203750274333,9.61636350400192,9.64079276979754
MIR637,3.36366428586931,3.33900179493169,3.31678920568006,3.36305891687238,3.30459284130073,3.46507038553944
EEF2,15.3780077600251,15.3999088087886,15.4331508700921,15.8021135122811,15.7943333306235,15.7560042906976
SNORD37,1.05014963880582,1.08244796070355,1.05400365457054,1.04156850253145,1.06682039616255,1.10240535808775
PIAS4,9.34829582041705,9.36296895511618,9.38246874275423,9.43784038508364,9.47581717831251,9.51219577736354
ZBTB7A,9.02755081337308,9.07305390826859,8.93529666566644,9.11032900089351,9.04973414423394,9.12819050671095
MAP2K2,10.7532801184157,10.724773827928,10.7815169215095,10.8008450455433,10.7628673072009,10.7565216876343
SIRT6,7.74296575295696,7.89903791886724,7.82857005427748,7.78541405878117,7.83070156564688,7.72889627994367
EBI3,4.72863637486696,4.70151218924072,4.74587324767588,4.86768708698458,4.91916094894674,4.93270347476126
YJU2,7.87175906191088,7.8480622068354,7.89741714654793,7.88817539550811,7.75486432977227,7.86596436181908
FSD1,8.22703055636675,8.17377099823259,8.26846439155699,8.70011409303414,8.68036421530047,8.69261204375363
STAP2,6.26105908602103,6.26500378168145,6.30605968490665,6.4582061493146,6.34736206492243,6.44547065517184
MPND,7.58318834179889,7.40989908495467,7.49981329186347,7.72931927008756,7.64702005770612,7.655551820807
SH3GL1,11.0243113864236,11.0325614111659,11.0654685025545,10.8868022069981,10.896534588264,10.8523591767714
CHAF1A,9.85026107465117,9.90093833555732,9.86119842025668,10.5635943472756,10.5556042871828,10.5594364427326
UBXN6,9.80972079395005,9.80970716236493,9.7999777886058,9.93590446281052,9.89315963962717,10.0005407743679
HDGFL2,10.6438886091475,10.6133956327453,10.6471627063902,10.9781138959862,10.9404270524647,10.970657305275
PLIN4,7.23012818931327,7.22030711042211,7.30619592596416,7.03389785353581,6.90804545479598,7.03931695222328
PLIN5,6.72371371853086,6.76421223213071,6.81650909575627,6.45809943941408,6.43047078026477,6.52892907382905
SEMA6B,9.19853994168413,9.15352628124883,9.13491511087339,9.86957989082034,9.78879510659094,9.77396286070978
TNFAIP8L1,8.18166978875369,8.20446138384359,8.26657539282042,8.62366531670301,8.55288396951777,8.59728753563179
MYDGF,9.713793805476,9.61284940520582,9.72766251683558,9.51887546412512,9.51624979267154,9.53267382793271
DPP9,9.59030354155541,9.6712635071614,9.67805949569777,9.62652113790601,9.62573907769127,9.61349915881146
FEM1A,9.7735452779806,9.80392693071638,9.81074584093413,9.67194272947485,9.6216780898543,9.64621086610451
TICAM1,7.0076392020447,6.95099527583924,6.90001060380676,6.86520399137487,6.88048936766348,6.93964619010703
PLIN3,8.52325679080716,8.51878119668784,8.57659701377902,9.39281150589401,9.33496100167741,9.32203928219734
UHRF1,9.34839004807764,9.29078203519041,9.33699229175739,9.79854861265852,9.81139733293555,9.81271081830971
KDM4B,9.45913329028291,9.4822696575289,9.44086894438746,9.95524157788336,9.94939344039022,9.91976513330425
PTPRS,11.6325734974064,11.6917851884254,11.7072114097501,12.1084536717578,12.0662588866366,12.08330135349
SAFB2,10.1070982137833,10.0770687982936,10.1504736636762,10.0403495789141,10.0577698365594,10.0689982585063
SAFB,11.0319338109268,11.0374213246434,11.0106232254171,11.1390395438369,11.0975918468359,11.0799378743729
MICOS13,7.6764115118837,7.61062881438625,7.62671697539555,7.67829847449242,7.44774003633947,7.52900848059418
HSD11B1L,6.39409934146937,6.39241580064695,6.41747535162351,6.73006486719541,6.86552452291932,6.64363454826087
RPL36,11.472111742077,11.4668679916611,11.5206510355916,11.5429038866609,11.5143758389884,11.4765707185281
LONP1,12.9612668950079,12.9193621957432,12.9595803015638,12.8457182183147,12.854620643074,12.8255620412479
PRR22,5.05219790956287,4.97036693320583,5.00138339772427,4.90122489180045,4.82858171144206,4.74013973144981
DUS3L,8.67765836685157,8.68570342242439,8.73967831521823,8.63126343308442,8.69760575255745,8.64128629886923
NDUFA11,9.80469144784098,9.71754644508702,9.80142047527762,9.68884412504222,9.72242405535339,9.6031104417025
VMAC,6.64610344486104,6.61603822191245,6.64275710035242,6.47138811382807,6.47661154645825,6.51142133961231
CAPS,5.50425606356659,5.44775316537407,5.46597752536517,5.26110099917459,5.16887714753515,5.31406092239716
RANBP3,9.99090925436782,9.99271936071836,10.0076109048935,10.0027696730107,10.0395944770391,10.0261790496616
RFX2,7.76507856582388,7.76856762727732,7.75079069176459,7.83047167561513,7.9744842501065,7.85718165149776
MLLT1,9.7470292391219,9.69512976218041,9.80244732897633,9.79746634763097,9.86566471558343,9.84457927325203
CLPP,9.76623001950209,9.75144498718288,9.8283286144835,9.74276856443032,9.7488107384554,9.69869338821691
ALKBH7,9.02520323199625,8.96896194427789,9.02172622282916,9.17372739520222,9.15761265022315,9.08193818733154
GTF2F1,10.9384765914633,10.9461495338849,10.9715505152815,11.0244169756031,10.9954004039957,11.0035373710053
KHSRP,12.1901666774254,12.2121679163313,12.2484145329853,12.3330916158849,12.3586439512774,12.3238182444244
SLC25A23,10.1564947923242,10.2223688198354,10.2492190676129,10.0525545239996,10.008121462663,10.0238762779296
TUBB4A,6.63125596850552,6.67923155771007,6.54541638081635,7.111771875387,7.10081685690608,7.03796261480407
TNFSF9,6.70861960357142,6.58365617023045,6.70831049439901,7.51689584415988,7.39126757218209,7.57513110561937
CD70,7.87778649373695,7.90419337330424,7.98955013287958,8.72392927146302,8.72042132150334,8.73560161948049
GPR108,9.96745203155318,9.95796710429529,10.0282236144138,10.1206210590587,10.1180946706017,10.1131253071258
TRIP10,9.09042235777369,9.05416151015553,9.09946888903455,9.36296167261432,9.29944349451088,9.32450672495973
MBD3L2,3.87970569582522,3.79337415781893,3.80927885484232,3.74221083045512,3.73146972300897,3.76103565890036
ZNF557,7.74041991154591,7.63351475763981,7.69883454570636,7.63859537065091,7.57570605516506,7.54509132329357
INSR,9.82900652126672,9.89472763520571,9.82037789581375,9.77904058232798,9.79999669798202,9.81732231236527
ARHGEF18,8.96002030963251,9.01533458697036,9.00085891996804,9.3710674146019,9.28276092559631,9.28162814516876
PEX11G,5.50840645334679,5.52068868076609,5.46449456527683,5.42988716993002,5.38307467380932,5.42939438493714
TEX45,5.34953043126285,5.42912567837987,5.54838879321474,5.51304316943972,5.56252781640349,5.51335974447427
ZNF358,9.66756423927597,9.70381686584353,9.73452615450015,9.72824986797151,9.71602267370963,9.72089045891583
MCOLN1,8.28736848518367,8.30621721362308,8.34993459834755,8.31066637840676,8.30752076846072,8.34847848518961
PNPLA6,10.6805229471015,10.6510347777458,10.7332064562203,10.8958058243102,10.8491661985848,10.9245704542425
XAB2,9.08778987793219,9.13857822656973,9.13859995660469,9.42532275656594,9.48809026552893,9.43858134305671
PET100,7.16579878761126,7.11441835869094,7.21296750536178,7.39063468307525,7.3379699154467,7.2627033642525
STXBP2,8.93733745556891,8.87468147975023,8.99019707004018,9.10320337089358,9.12229185025083,9.05245698058324
TRAPPC5,8.22918715354275,8.2112346887746,8.20562020075218,8.37488954591845,8.35213421862234,8.33438129099579
EVI5L,8.82737714044287,8.74633490522777,8.82246381627322,9.07267729976354,9.03844938158718,9.08258405480719
PRR36,6.43152544563288,6.38341898056767,6.33844138179503,6.48446999119732,6.40306327658134,6.42587962153526
MAP2K7,9.74002950468202,9.71569679241244,9.78167250061784,9.80848306753039,9.76645101253259,9.7055351965036
SNAPC2,8.4217727018944,8.50187762856024,8.43261956488912,8.579401390043,8.58500382576586,8.5926984861092
CTXN1,7.46885391982035,7.45453317866571,7.43614668668313,7.58470117171644,7.45734959388991,7.55744566435799
TIMM44,10.9190670653136,10.8973004890363,10.928527524153,10.5000122260871,10.5252248718234,10.4896816148139
ELAVL1,11.0171369865567,10.9985063985633,11.0417376230389,11.0067825608581,11.023638817898,10.9864222365283
CERS4,7.97451313367779,7.99576914688588,7.98910233446588,8.10423837657834,8.07710209489885,8.10459829763757
CD320,8.91828190385982,8.83970158324863,8.89820018195255,8.90983434951807,8.84940957607491,8.89539101378175
NDUFA7,8.70353822942716,8.62015357562701,8.64577612593425,8.97843401691546,8.9839682235611,8.88790230222614
RPS28,10.633470802098,10.6259551390454,10.6864507738795,11.0860606666223,10.9971523429548,10.9538115608311
ANGPTL4,6.28797453828119,6.24441332277292,6.25183666427392,7.04891919979516,6.87077446439959,6.88190400400888
RAB11B-AS1,5.02116096405005,5.03690873049185,5.03974086268775,5.26290546519655,5.19645529985148,5.20076624444814
RAB11B,9.33660380230063,9.34611758080223,9.39325271246626,9.68009694443038,9.63277603525054,9.64079116183686
MARCHF2,6.40602752319337,6.42031453406303,6.45222616058563,6.74037774080722,6.61252160481436,6.73100106200097
HNRNPM,11.8983930741734,11.8942701153915,11.8778473096477,11.865999865094,11.8061629330111,11.799337784609
ZNF414,6.792593431701,6.76989763556984,6.75427589970409,6.89466517739062,6.84184495490025,6.86871722797279
ADAMTS10,6.89597067340629,7.01776911023185,7.02024275000324,6.82857790488242,7.02799367452152,6.92217004036401
ZNF558,8.86268472828589,8.86115797506211,8.88976954615718,8.68734482230525,8.76939111663192,8.72619271815172
ZNF317,9.60156830727205,9.59890936030768,9.60702102497966,9.56729232289554,9.58896133838528,9.61520721406337
ZNF699,6.95232675069135,6.80969238749031,6.87798717030199,7.24048734704723,7.15724363423514,7.17776856294889
ZNF266,9.1215110118844,9.12242316231103,9.12117161522158,9.17607854192279,9.26776894555539,9.24288861916285
ZNF121,10.0432087795102,9.95161547132154,9.97700106764028,9.81241038433136,9.80016201585283,9.82101845882009
ZNF561,9.3293599285033,9.31692934704629,9.35613451837449,9.29792619550026,9.31346913637369,9.3791857129381
ZNF561-AS1,6.17805312899979,6.05995305613003,6.13366952519893,6.35341493976275,6.34953344721495,6.24929164941855
ZNF562,9.45044213201414,9.50641708165392,9.45342543729394,9.30512364166644,9.34934722619469,9.36864112882547
ZNF846,6.47513500946256,6.56101440514103,6.50688971490885,6.80291031510975,6.72022984940826,6.77919686707681
LOC100505555,3.43025442769345,3.38856442137904,3.41484033304236,3.3526184881834,3.43678688247235,3.38835029206662
FBXL12,8.81641845457968,8.76943763168753,8.79619083604434,8.87612922669883,8.83344354125864,8.84655171288664
UBL5,9.35667141009491,9.30385458901681,9.34196828923861,9.38031301115424,9.3231047506205,9.32953039457926
PIN1,9.42915925130413,9.33429442338497,9.39746667647739,9.52672464671486,9.44757226482479,9.42383213631668
OLFM2,8.24602357820539,8.18923423240262,8.23256430107837,8.30791607930569,8.29987728308081,8.25644316067681
SHFL,6.95012932945638,6.9614609312985,6.97140801754221,7.55337161215793,7.55115307741902,7.52175376551945
PPAN,7.59281307635542,7.54813332044273,7.59985144224114,7.25882419584918,7.28944679018056,7.23312579350323
EIF3G,10.7724655444845,10.6932514215746,10.7679440803735,10.8879060673508,10.8416738198235,10.8557562328378
DNMT1,11.0741815202461,11.0986849294,11.0920501190814,11.3281264135775,11.2962835886037,11.2900035436082
S1PR2,7.56706479722604,7.46949101644543,7.53666565295772,7.8026178640573,7.75839803731723,7.79934625808152
MRPL4,9.65373054405068,9.64149878819031,9.62906010363962,9.47682160117246,9.51571210296899,9.424707770163
ICAM5,7.9181833340731,7.91290511004777,7.94466801067714,8.70575324069346,8.69802648946456,8.60040039957599
ZGLP1,4.41352249718245,4.39821776346881,4.41567470597823,4.29937485097759,4.28451324265532,4.34063555859677
FDX2,7.68531001450758,7.58176309695652,7.68659152314442,7.26788345442196,7.3502609899674,7.26993814624776
RAVER1,9.77173711388333,9.80850012624374,9.83389431949658,9.96321790108579,9.94680136733417,9.90023440706539
ICAM3,6.49064217572089,6.54591002473003,6.56379072884455,6.54011843482533,6.45911491128804,6.50950136484929
TYK2,9.55067483803045,9.47301693796312,9.45062405338764,9.89923784909913,9.89170465451933,9.85457268187596
CDC37,10.9843653682387,10.972068203062,10.9909713427694,11.0444935193222,11.0228317661004,11.0085529485156
PDE4A,8.6820300148529,8.73596376645397,8.66857697223665,9.20502995834888,9.15459353739313,9.2010660658113
KEAP1,9.83578887995668,9.81328732886016,9.77676680022806,9.82602299553166,9.83625863224783,9.81236900289678
S1PR5,6.13698756755304,6.1426284761186,6.15376664152921,6.73839155616231,6.69751061433046,6.57290336737143
ATG4D,7.65485097862735,7.59076086218424,7.64911461473324,7.49548790213394,7.49156405614211,7.56354206787297
KRI1,9.47208262318501,9.45212716475083,9.44080711988733,9.63987642741697,9.60536663257349,9.55930617413435
CDKN2D,5.44317439083479,5.42261436267509,5.44122244521152,5.76411725142341,5.80654511424178,5.73408875691711
SLC44A2,9.45365296623415,9.45854421357545,9.42216895036982,10.0991121836459,10.0767288888993,10.063781142483
ILF3-DT,7.04349904270954,7.04336275756426,7.08973363257804,7.17019315956496,7.22137908294791,7.13187660291894
ILF3,13.1665264970406,13.1894919224952,13.2074638068504,13.1503876379642,13.1457342036882,13.137326941028
QTRT1,9.19265130078956,9.16660742311158,9.18980754391376,9.02392684992989,8.98646196395932,8.9984400524055
DNM2,10.7894669111846,10.8040183609384,10.8479512775522,10.7784847201064,10.7721310875163,10.7773557218255
TMED1,8.72216059858757,8.64914241115886,8.7585082669078,8.7763974048692,8.6423793420434,8.72284405486216
C19orf38,5.61911869866849,5.60584919966241,5.62792078931401,5.69377516959661,5.66473614120937,5.680376967399
CARM1,10.5549328143519,10.6168173467848,10.5889978494245,10.5285851731437,10.5451777986934,10.5561971145069
YIPF2,7.80070218559002,7.78088132428726,7.82859357089351,8.03810958364135,8.04047870646605,8.00956999252251
TIMM29,7.41446264157931,7.39082976371873,7.3903506079828,7.50019096088413,7.42599008010199,7.34366934147
SMARCA4,11.7891952228014,11.82374643187,11.8137528196658,11.9254934590187,11.9379091731057,11.9010416512172
LDLR,10.1134136438504,10.1353590219523,10.1882071475245,10.2980141956498,10.2888083789629,10.3079881499747
SPC24,7.51275721446432,7.35495390291545,7.36135335797011,8.44248268496615,8.28785308146125,8.28018781561991
KANK2,10.0524175543229,10.017361646163,10.0735680496751,10.8575181047354,10.8176893239683,10.8834496223921
DOCK6,9.11901033415835,9.17049842153361,9.19333551100112,9.4813634940932,9.56496158771946,9.4781526700222
LOC105372273,3.64800910676423,3.59603902327084,3.63117871237557,3.71323149146702,3.67526051502947,3.63788114504212
RAB3D,7.55798959720333,7.55520930789773,7.57473773360431,8.13298800048458,8.06625466299466,7.92409651763932
TMEM205,9.39562649592366,9.31731500991977,9.40296551946257,9.39136563676871,9.34994987232326,9.3267903947184
CCDC159,5.050104332363,5.02889905279175,5.02547425709348,5.1441220093043,5.22681886656529,5.10424514884853
PLPPR2,7.84176994797314,7.90974180380277,7.94900652975021,8.39023242071134,8.35284681937062,8.38508992054985
SWSAP1,6.20233015634585,6.19703299479535,6.21175060112355,6.21565321923604,6.19888386858869,6.24910123407422
EPOR,9.05002825956619,9.04849069463727,9.15187004293216,9.43972424664424,9.38216280991059,9.38881050680911
RGL3,8.36851167762105,8.42090050162817,8.42627676412012,8.77438764596825,8.80159910012872,8.78758702476271
PRKCSH,11.5050658092302,11.486655585673,11.4826057065262,12.1385113733881,12.0850290756052,12.0537262736089
ZNF653,6.57511175810301,6.5420497980278,6.57263384151196,6.72280915704214,6.66119574914425,6.63859757294985
ECSIT,9.02651460887345,9.04725787703843,9.04992523843946,9.32368301693354,9.31296248067035,9.30789803798437
CNN1,6.34331363674577,6.15648705594613,6.26987546299081,6.84522078667237,6.71099034838886,6.73099816385199
ELOF1,8.53775424926705,8.47426923854593,8.54610479322417,8.74818963034827,8.74153585980063,8.72596982115411
ZNF627,8.40914593160094,8.40111814622374,8.37878253686406,8.32478344482438,8.39072636953216,8.35015505664301
HNRNPA1P10,6.49132045273656,6.54410568459707,6.50975046011718,6.79995191033644,6.81755554418986,6.65531897231507
ZNF823,5.9821531117285,6.01772775657466,5.97556275244651,6.14043603749225,6.2672909795163,6.14386833036848
ZNF441,6.45911183246622,6.50619018888922,6.44443530316776,6.54237634693828,6.57954517843174,6.4948415399756
ZNF440,8.06480321269626,8.01010889325013,8.05967618332496,8.20868959348114,8.14667935964811,8.16526629829622
